timestamp,voltage0,voltage1,resistance0,resistance1,temp
2022-07-21 15:02:46.732389,3053.0,2917.0,220,50,1
2022-07-21 15:02:49.732514,3052.0,2917.0,220,50,2
2022-07-21 15:02:52.732638,3051.75,2917.0,220,50,3
2022-07-21 15:02:55.733289,3051.0,2917.0,220,50,4
2022-07-21 15:02:58.732624,3051.0,2917.0,220,50,5
2022-07-21 15:03:01.732703,3051.0,2917.0,220,50,6
2022-07-21 15:03:04.732825,3051.0,2917.0,220,50,7
2022-07-21 15:03:07.733012,3051.0,2917.0,220,50,8
2022-07-21 15:03:10.732643,3051.0,2917.0,220,50,9
2022-07-21 15:03:13.732860,3051.0,2917.125,220,50,10
2022-07-21 15:03:16.732994,3051.0,2917.25,220,50,11
2022-07-21 15:03:19.732702,3051.0,2917.375,220,50,12
2022-07-21 15:03:22.732848,3051.0,2918.0,220,50,13
2022-07-21 15:03:25.732982,3051.0,2918.0,220,50,14
2022-07-21 15:03:28.732737,3051.0,2917.875,220,50,15
2022-07-21 15:03:31.732911,3051.0,2918.0,220,50,16
2022-07-21 15:03:34.732712,3051.0,2917.875,220,50,17
2022-07-21 15:03:37.732843,3051.0,2917.625,220,50,18
2022-07-21 15:03:40.733024,3051.0,2918.0,220,50,19
2022-07-21 15:03:43.732726,3051.0,2918.0,220,50,20
2022-07-21 15:03:46.732910,3051.0,2918.0,220,50,21
2022-07-21 15:03:49.733087,3051.0,2918.0,220,50,22
2022-07-21 15:03:52.733181,3051.0,2918.0,220,50,23
2022-07-21 15:03:55.733328,3051.0,2918.0,220,50,24
2022-07-21 15:03:58.732717,3051.0,2918.0,220,50,25
2022-07-21 15:04:01.732864,3051.0,2918.0,220,50,26
2022-07-21 15:04:04.732694,3051.0,2918.0,220,50,27
2022-07-21 15:04:07.732847,3051.375,2918.0,220,50,28
2022-07-21 15:04:10.733007,3051.125,2918.0,220,50,29
2022-07-21 15:04:13.733141,3051.75,2918.0,220,50,30
2022-07-21 15:04:16.733263,3051.875,2918.0,220,50,31
2022-07-21 15:04:19.733475,3052.0,2918.0,220,50,32
2022-07-21 15:04:22.733572,3052.0,2918.0,220,50,33
2022-07-21 15:04:25.733767,3052.0,2918.0,220,50,34
2022-07-21 15:04:28.733869,3052.0,2918.0,220,50,35
2022-07-21 15:04:31.734076,3052.0,2918.0,220,50,36
2022-07-21 15:04:34.734186,3051.875,2918.0,220,50,37
2022-07-21 15:04:37.734322,3052.0,2918.0,220,50,38
2022-07-21 15:04:40.734499,3052.0,2918.0,220,50,39
2022-07-21 15:04:43.734635,3052.0,2918.0,220,50,40
2022-07-21 15:04:46.734873,3052.0,2918.0,220,50,41
2022-07-21 15:04:49.734890,3052.0,2918.0,220,50,42
2022-07-21 15:04:52.735489,3052.0,2918.0,220,50,43
2022-07-21 15:04:55.735272,3052.0,2918.0,220,50,44
2022-07-21 15:04:58.735311,3052.0,2918.0,220,50,45
2022-07-21 15:05:01.735564,3052.0,2918.0,220,50,46
2022-07-21 15:05:04.735703,3052.0,2918.0,220,50,47
2022-07-21 15:05:07.735856,3052.0,2918.0,220,50,48
2022-07-21 15:05:10.736011,3052.0,2918.0,220,50,49
2022-07-21 15:05:13.736124,3052.0,2918.0,220,50,50
2022-07-21 15:05:16.736356,3052.0,2918.0,220,50,51
2022-07-21 15:05:19.736472,3052.0,2918.0,220,50,52
2022-07-21 15:05:22.736655,3052.0,2918.0,220,50,53
2022-07-21 15:05:25.736738,3052.0,2918.0,220,50,54
2022-07-21 15:05:28.737354,3052.0,2918.0,220,50,55
2022-07-21 15:05:31.737531,3052.0,2918.0,220,50,56
2022-07-21 15:05:34.737638,3052.0,2918.0,220,50,57
2022-07-21 15:05:37.737759,3052.0,2918.0,220,50,58
2022-07-21 15:05:40.737942,3052.0,2918.0,220,50,59
2022-07-21 15:05:43.738149,3052.0,2918.0,220,50,60
2022-07-21 15:05:46.742764,3052.0,2918.0,220,50,61
2022-07-21 15:05:49.742957,3052.0,2918.0,220,50,62
2022-07-21 15:05:52.743066,3052.0,2918.0,220,50,63
2022-07-21 15:05:55.743230,3052.0,2918.0,220,50,64
2022-07-21 15:05:58.743383,3052.0,2918.0,220,50,65
2022-07-21 15:06:01.743527,3052.0,2918.0,220,50,66
2022-07-21 15:06:04.743729,3052.0,2918.0,220,50,67
2022-07-21 15:06:07.743777,3052.0,2918.0,220,50,68
2022-07-21 15:06:10.743963,3052.0,2918.0,220,50,69
2022-07-21 15:06:13.744530,3052.0,2918.0,220,50,70
2022-07-21 15:06:16.746656,3052.0,2918.0,220,50,71
2022-07-21 15:06:19.744949,3052.0,2918.0,220,50,72
2022-07-21 15:06:22.745058,3052.0,2918.0,220,50,73
2022-07-21 15:06:25.745196,3052.0,2918.0,220,50,74
2022-07-21 15:06:28.745318,3052.0,2918.0,220,50,75
2022-07-21 15:06:31.745842,3052.0,2918.0,220,50,76
2022-07-21 15:06:34.745704,3052.0,2918.0,220,50,77
2022-07-21 15:06:37.745816,3052.0,2918.0,220,50,78
2022-07-21 15:06:40.746004,3052.0,2918.0,220,50,79
2022-07-21 15:06:43.746124,3052.0,2918.0,220,50,80
2022-07-21 15:06:46.746328,3052.0,2918.0,220,50,81
2022-07-21 15:06:49.746417,3052.0,2918.0,220,50,82
2022-07-21 15:06:52.746564,3052.0,2918.0,220,50,83
2022-07-21 15:06:55.746799,3052.0,2918.0,220,50,84
2022-07-21 15:06:58.746872,3052.0,2918.0,220,50,85
2022-07-21 15:07:01.747074,3052.0,2918.0,220,50,86
2022-07-21 15:07:04.747198,3052.0,2918.0,220,50,87
2022-07-21 15:07:07.747399,3052.0,2918.0,220,50,88
2022-07-21 15:07:10.747461,3052.0,2918.0,220,50,89
2022-07-21 15:07:13.747586,3052.0,2918.0,220,50,90
2022-07-21 15:07:16.747809,3052.0,2918.0,220,50,91
2022-07-21 15:07:19.747927,3052.0,2918.0,220,50,92
2022-07-21 15:07:22.748070,3052.0,2917.875,220,50,93
2022-07-21 15:07:25.748191,3052.0,2917.5,220,50,94
2022-07-21 15:07:28.748346,3052.0,2917.125,220,50,95
2022-07-21 15:07:31.748570,3052.0,2917.0,220,50,96
2022-07-21 15:07:34.748986,3052.0,2917.0,220,50,97
2022-07-21 15:07:37.748869,3052.0,2917.0,220,50,98
2022-07-21 15:07:40.749005,3052.0,2917.0,220,50,99
2022-07-21 15:07:43.749179,3052.0,2917.0,220,50,100
2022-07-21 15:07:46.749333,3052.0,2917.0,220,50,101
2022-07-21 15:07:49.749490,3052.0,2917.0,220,50,102
2022-07-21 15:07:52.749620,3052.0,2917.0,220,50,103
2022-07-21 15:07:55.749755,3052.0,2917.0,220,50,104
2022-07-21 15:07:58.749892,3052.0,2917.0,220,50,105
2022-07-21 15:08:01.750075,3052.0,2917.0,220,50,106
2022-07-21 15:08:04.750272,3052.0,2917.0,220,50,107
2022-07-21 15:08:07.750312,3052.0,2917.0,220,50,108
2022-07-21 15:08:10.750551,3052.0,2917.0,220,50,109
2022-07-21 15:08:13.750616,3052.0,2917.0,220,50,110
2022-07-21 15:08:16.750792,3052.0,2917.0,220,50,111
2022-07-21 15:08:19.750956,3052.0,2917.0,220,50,112
2022-07-21 15:08:22.751124,3052.0,2917.0,220,50,113
2022-07-21 15:08:25.751232,3052.0,2917.0,220,50,114
2022-07-21 15:08:28.751396,3052.0,2917.0,220,50,115
2022-07-21 15:08:31.751542,3052.0,2917.0,220,50,116
2022-07-21 15:08:34.751717,3052.0,2917.0,220,50,117
2022-07-21 15:08:37.751814,3052.0,2917.0,220,50,118
2022-07-21 15:08:40.751990,3052.0,2917.0,220,50,119
2022-07-21 15:08:43.752130,3052.0,2916.25,220,50,120
2022-07-21 15:08:46.752275,3052.0,2916.75,220,50,121
2022-07-21 15:08:49.752387,3052.0,2916.25,220,50,122
2022-07-21 15:08:52.752576,3052.0,2916.125,220,50,123
2022-07-21 15:08:55.752805,3052.0,2916.0,220,50,124
2022-07-21 15:08:58.752675,3052.0,2916.0,220,50,125
2022-07-21 15:09:01.752871,3052.0,2916.0,220,50,126
2022-07-21 15:09:04.752718,3052.0,2916.0,220,50,127
2022-07-21 15:09:07.752709,3052.0,2916.0,220,50,128
2022-07-21 15:09:10.752910,3052.0,2916.0,220,50,129
2022-07-21 15:09:13.752926,3052.0,2916.0,220,50,130
2022-07-21 15:09:16.753200,3052.0,2916.0,220,50,131
2022-07-21 15:09:19.753269,3052.0,2916.0,220,50,132
2022-07-21 15:09:22.753462,3052.0,2916.0,220,50,133
2022-07-21 15:09:25.753552,3052.0,2916.0,220,50,134
2022-07-21 15:09:28.753705,3052.0,2916.0,220,50,135
2022-07-21 15:09:31.753854,3052.0,2916.0,220,50,136
2022-07-21 15:09:34.754024,3052.0,2916.0,220,50,137
2022-07-21 15:09:37.754184,3052.0,2916.0,220,50,138
2022-07-21 15:09:40.754323,3052.0,2916.0,220,50,139
2022-07-21 15:09:43.754549,3052.0,2916.0,220,50,140
2022-07-21 15:09:46.754650,3052.0,2915.625,220,50,141
2022-07-21 15:09:49.754772,3052.0,2915.125,220,50,142
2022-07-21 15:09:52.754920,3052.0,2915.0,220,50,143
2022-07-21 15:09:55.755019,3052.0,2915.0,220,50,144
2022-07-21 15:09:58.755028,3052.0,2915.0,220,50,145
2022-07-21 15:10:01.755271,3052.0,2915.0,220,50,146
2022-07-21 15:10:04.755431,3052.0,2915.0,220,50,147
2022-07-21 15:10:07.755371,3052.0,2915.0,220,50,148
2022-07-21 15:10:10.755637,3052.0,2915.0,220,50,149
2022-07-21 15:10:13.755775,3052.0,2915.0,220,50,150
2022-07-21 15:10:16.755783,3345.625,2915.0,220k,50,1
2022-07-21 15:10:19.755918,3374.375,2915.0,220k,50,2
2022-07-21 15:10:22.756308,3392.125,2915.0,220k,50,3
2022-07-21 15:10:25.756183,3405.5,2915.0,220k,50,4
2022-07-21 15:10:28.756402,3416.5,2915.0,220k,50,5
2022-07-21 15:10:31.756526,3425.75,2915.0,220k,50,6
2022-07-21 15:10:34.756738,3433.75,2915.0,220k,50,7
2022-07-21 15:10:37.756752,3440.875,2914.875,220k,50,8
2022-07-21 15:10:40.756973,3447.0,2914.5,220k,50,9
2022-07-21 15:10:43.757047,3452.875,2914.0,220k,50,10
2022-07-21 15:10:46.757146,3458.0,2914.0,220k,50,11
2022-07-21 15:10:49.757378,3462.75,2914.0,220k,50,12
2022-07-21 15:10:52.757570,3466.875,2914.0,220k,50,13
2022-07-21 15:10:55.757677,3471.0,2914.0,220k,50,14
2022-07-21 15:10:58.757765,3474.75,2914.0,220k,50,15
2022-07-21 15:11:01.757958,3478.0,2914.0,220k,50,16
2022-07-21 15:11:04.758120,3481.25,2914.0,220k,50,17
2022-07-21 15:11:07.758247,3484.25,2914.0,220k,50,18
2022-07-21 15:11:10.758421,3487.25,2914.0,220k,50,19
2022-07-21 15:11:13.758504,3489.875,2914.0,220k,50,20
2022-07-21 15:11:16.759017,3492.375,2914.0,220k,50,21
2022-07-21 15:11:19.758959,3494.625,2914.0,220k,50,22
2022-07-21 15:11:22.759092,3497.0,2914.0,220k,50,23
2022-07-21 15:11:25.759120,3499.25,2914.0,220k,50,24
2022-07-21 15:11:28.759256,3501.375,2914.0,220k,50,25
2022-07-21 15:11:31.759516,3503.375,2914.0,220k,50,26
2022-07-21 15:11:34.759590,3505.25,2913.0,220k,50,27
2022-07-21 15:11:37.759726,3507.125,2913.0,220k,50,28
2022-07-21 15:11:40.759948,3508.75,2913.0,220k,50,29
2022-07-21 15:11:43.760123,3510.5,2913.0,220k,50,30
2022-07-21 15:11:46.760215,3512.25,2913.0,220k,50,31
2022-07-21 15:11:49.760338,3513.75,2913.0,220k,50,32
2022-07-21 15:11:52.760513,3515.125,2913.0,220k,50,33
2022-07-21 15:11:55.760686,3516.75,2913.0,220k,50,34
2022-07-21 15:11:58.760725,3518.125,2913.0,220k,50,35
2022-07-21 15:12:01.760871,3519.5,2913.0,220k,50,36
2022-07-21 15:12:04.761118,3520.875,2913.0,220k,50,37
2022-07-21 15:12:07.761174,3522.125,2913.0,220k,50,38
2022-07-21 15:12:10.761308,3523.375,2913.0,220k,50,39
2022-07-21 15:12:13.761484,3524.625,2913.0,220k,50,40
2022-07-21 15:12:16.761588,3525.875,2913.0,220k,50,41
2022-07-21 15:12:19.761750,3527.0,2913.0,220k,50,42
2022-07-21 15:12:22.761854,3528.0,2913.0,220k,50,43
2022-07-21 15:12:25.762065,3529.0,2912.25,220k,50,44
2022-07-21 15:12:28.762145,3530.125,2912.0,220k,50,45
2022-07-21 15:12:31.762302,3531.125,2912.0,220k,50,46
2022-07-21 15:12:34.762505,3532.0,2912.0,220k,50,47
2022-07-21 15:12:37.762663,3533.0,2912.0,220k,50,48
2022-07-21 15:12:40.762825,3534.0,2912.0,220k,50,49
2022-07-21 15:12:43.762796,3535.0,2912.0,220k,50,50
2022-07-21 15:12:46.763207,3209.125,2912.0,220,50,1
2022-07-21 15:12:49.763182,3160.625,2912.0,220,50,2
2022-07-21 15:12:52.762685,3125.625,2912.0,220,50,3
2022-07-21 15:12:55.762456,3099.125,2912.0,220,50,4
2022-07-21 15:12:58.762585,3080.125,2912.0,220,50,5
2022-07-21 15:13:01.763077,3067.375,2912.0,220,50,6
2022-07-21 15:13:04.762912,3059.5,2912.0,220,50,7
2022-07-21 15:13:07.763014,3055.125,2912.0,220,50,8
2022-07-21 15:13:10.763238,3052.5,2911.625,220,50,9
2022-07-21 15:13:13.762644,3051.0,2911.25,220,50,10
2022-07-21 15:13:16.762850,3050.0,2911.0,220,50,11
2022-07-21 15:13:19.762996,3050.0,2911.0,220,50,12
2022-07-21 15:13:22.763165,3049.5,2911.0,220,50,13
2022-07-21 15:13:25.763287,3049.0,2911.0,220,50,14
2022-07-21 15:13:28.762669,3049.0,2911.0,220,50,15
2022-07-21 15:13:31.762960,3049.0,2911.0,220,50,16
2022-07-21 15:13:34.762993,3049.0,2911.0,220,50,17
2022-07-21 15:13:37.763207,3049.0,2911.0,220,50,18
2022-07-21 15:13:40.763347,3049.0,2911.0,220,50,19
2022-07-21 15:13:43.762630,3049.0,2911.0,220,50,20
2022-07-21 15:13:46.762856,3049.0,2911.0,220,50,21
2022-07-21 15:13:49.762998,3049.0,2911.0,220,50,22
2022-07-21 15:13:52.763178,3049.0,2911.0,220,50,23
2022-07-21 15:13:55.762688,3049.125,2911.0,220,50,24
2022-07-21 15:13:58.762718,3049.25,2911.0,220,50,25
2022-07-21 15:14:01.762860,3049.5,2910.875,220,50,26
2022-07-21 15:14:04.763089,3049.625,2910.0,220,50,27
2022-07-21 15:14:07.763112,3050.0,2910.0,220,50,28
2022-07-21 15:14:10.762994,3049.875,2910.0,220,50,29
2022-07-21 15:14:13.762708,3050.0,2910.0,220,50,30
2022-07-21 15:14:16.762834,3049.875,2910.0,220,50,31
2022-07-21 15:14:19.763048,3050.0,2910.0,220,50,32
2022-07-21 15:14:22.762582,3050.0,2910.0,220,50,33
2022-07-21 15:14:25.762857,3050.0,2910.0,220,50,34
2022-07-21 15:14:28.762607,3050.0,2910.0,220,50,35
2022-07-21 15:14:31.762797,3050.0,2910.0,220,50,36
2022-07-21 15:14:34.762702,3050.0,2909.25,220,50,37
2022-07-21 15:14:37.762854,3050.0,2909.0,220,50,38
2022-07-21 15:14:40.762759,3050.0,2909.0,220,50,39
2022-07-21 15:14:43.762628,3050.0,2909.0,220,50,40
2022-07-21 15:14:46.762797,3050.0,2909.0,220,50,41
2022-07-21 15:14:49.763209,3050.0,2909.0,220,50,42
2022-07-21 15:14:52.762820,3050.0,2909.0,220,50,43
2022-07-21 15:14:55.762830,3050.0,2909.0,220,50,44
2022-07-21 15:14:58.762864,3050.0,2909.0,220,50,45
2022-07-21 15:15:01.763369,3050.0,2909.0,220,50,46
2022-07-21 15:15:04.763520,3050.0,2909.0,220,50,47
2022-07-21 15:15:07.763873,3050.0,2909.0,220,50,48
2022-07-21 15:15:10.764219,3050.0,2909.0,220,50,49
2022-07-21 15:15:13.764386,3050.0,2908.25,220,50,50
2022-07-21 15:15:16.764624,3050.0,2908.0,220,50,51
2022-07-21 15:15:19.764722,3050.0,2908.0,220,50,52
2022-07-21 15:15:22.765011,3050.0,2908.0,220,50,53
2022-07-21 15:15:25.765248,3050.0,2908.0,220,50,54
2022-07-21 15:15:28.765306,3050.0,2908.0,220,50,55
2022-07-21 15:15:31.765562,3050.0,2908.0,220,50,56
2022-07-21 15:15:34.765730,3050.0,2908.0,220,50,57
2022-07-21 15:15:37.765842,3050.0,2908.0,220,50,58
2022-07-21 15:15:40.766034,3050.0,2908.0,220,50,59
2022-07-21 15:15:43.766159,3050.0,2908.0,220,50,60
2022-07-21 15:15:46.766361,3050.0,2908.0,220,50,61
2022-07-21 15:15:49.766525,3050.0,2908.0,220,50,62
2022-07-21 15:15:52.766618,3050.0,2908.0,220,50,63
2022-07-21 15:15:55.766773,3050.0,2907.125,220,50,64
2022-07-21 15:15:58.766880,3050.0,2907.0,220,50,65
2022-07-21 15:16:01.766923,3050.0,2907.0,220,50,66
2022-07-21 15:16:04.767108,3050.0,2907.0,220,50,67
2022-07-21 15:16:07.767205,3050.0,2907.0,220,50,68
2022-07-21 15:16:10.767445,3050.0,2907.0,220,50,69
2022-07-21 15:16:13.768294,3050.0,2907.0,220,50,70
2022-07-21 15:16:16.768516,3050.0,2907.0,220,50,71
2022-07-21 15:16:19.768711,3050.0,2907.0,220,50,72
2022-07-21 15:16:22.768775,3050.0,2907.0,220,50,73
2022-07-21 15:16:25.769014,3050.0,2907.0,220,50,74
2022-07-21 15:16:28.769049,3050.5,2907.0,220,50,75
2022-07-21 15:16:31.769297,3050.625,2907.0,220,50,76
2022-07-21 15:16:34.769441,3050.75,2906.5,220,50,77
2022-07-21 15:16:37.769555,3050.75,2906.0,220,50,78
2022-07-21 15:16:40.769764,3050.75,2906.0,220,50,79
2022-07-21 15:16:43.769864,3051.0,2906.0,220,50,80
2022-07-21 15:16:46.770083,3051.0,2906.0,220,50,81
2022-07-21 15:16:49.770228,3051.0,2906.0,220,50,82
2022-07-21 15:16:52.770336,3051.0,2906.0,220,50,83
2022-07-21 15:16:55.770509,3050.875,2906.0,220,50,84
2022-07-21 15:16:58.770619,3050.75,2906.0,220,50,85
2022-07-21 15:17:01.770875,3050.75,2906.0,220,50,86
2022-07-21 15:17:04.771013,3051.0,2906.0,220,50,87
2022-07-21 15:17:07.771201,3051.0,2906.0,220,50,88
2022-07-21 15:17:10.771385,3051.0,2905.875,220,50,89
2022-07-21 15:17:13.771480,3050.875,2905.25,220,50,90
2022-07-21 15:17:16.771859,3051.0,2905.0,220,50,91
2022-07-21 15:17:19.771833,3051.0,2905.0,220,50,92
2022-07-21 15:17:22.771945,3050.875,2905.0,220,50,93
2022-07-21 15:17:25.772163,3051.0,2905.0,220,50,94
2022-07-21 15:17:28.772235,3051.0,2905.0,220,50,95
2022-07-21 15:17:31.772429,3051.0,2905.0,220,50,96
2022-07-21 15:17:34.772664,3051.0,2905.0,220,50,97
2022-07-21 15:17:37.772751,3051.0,2905.0,220,50,98
2022-07-21 15:17:40.772990,3051.0,2905.0,220,50,99
2022-07-21 15:17:43.772663,3050.0,2905.0,220,50,100
2022-07-21 15:17:46.772862,3050.0,2905.0,220,50,101
2022-07-21 15:17:49.773082,3050.0,2905.0,220,50,102
2022-07-21 15:17:52.773185,3050.0,2904.25,220,50,103
2022-07-21 15:17:55.773440,3050.0,2904.0,220,50,104
2022-07-21 15:17:58.772913,3050.0,2904.0,220,50,105
2022-07-21 15:18:01.772974,3050.0,2904.0,220,50,106
2022-07-21 15:18:04.773099,3050.0,2904.0,220,50,107
2022-07-21 15:18:07.773254,3050.0,2904.0,220,50,108
2022-07-21 15:18:10.773328,3050.0,2904.0,220,50,109
2022-07-21 15:18:13.772923,3050.0,2904.0,220,50,110
2022-07-21 15:18:16.773149,3050.0,2904.0,220,50,111
2022-07-21 15:18:19.773300,3050.0,2904.0,220,50,112
2022-07-21 15:18:22.773403,3050.0,2904.0,220,50,113
2022-07-21 15:18:25.772738,3050.0,2904.0,220,50,114
2022-07-21 15:18:28.772658,3050.0,2903.25,220,50,115
2022-07-21 15:18:31.772831,3050.0,2903.0,220,50,116
2022-07-21 15:18:34.773835,3050.0,2903.0,220,50,117
2022-07-21 15:18:37.773154,3050.0,2903.0,220,50,118
2022-07-21 15:18:40.773333,3050.0,2903.0,220,50,119
2022-07-21 15:18:43.773495,3050.0,2903.0,220,50,120
2022-07-21 15:18:46.773690,3050.0,2903.0,220,50,121
2022-07-21 15:18:49.773795,3050.0,2903.0,220,50,122
2022-07-21 15:18:52.773891,3050.0,2903.0,220,50,123
2022-07-21 15:18:55.774080,3050.0,2903.0,220,50,124
2022-07-21 15:18:58.774243,3050.0,2903.0,220,50,125
2022-07-21 15:19:01.774436,3050.0,2903.0,220,50,126
2022-07-21 15:19:04.774540,3050.0,2902.375,220,50,127
2022-07-21 15:19:07.774694,3050.0,2902.0,220,50,128
2022-07-21 15:19:10.774947,3049.75,2902.0,220,50,129
2022-07-21 15:19:13.775037,3050.0,2902.0,220,50,130
2022-07-21 15:19:16.775337,3050.0,2902.0,220,50,131
2022-07-21 15:19:19.775358,3050.0,2902.0,220,50,132
2022-07-21 15:19:22.775500,3050.0,2902.0,220,50,133
2022-07-21 15:19:25.775753,3050.0,2902.0,220,50,134
2022-07-21 15:19:28.775868,3050.0,2902.0,220,50,135
2022-07-21 15:19:31.776064,3050.0,2902.0,220,50,136
2022-07-21 15:19:34.776187,3050.0,2902.0,220,50,137
2022-07-21 15:19:37.776329,3050.0,2902.0,220,50,138
2022-07-21 15:19:40.776543,3050.0,2901.25,220,50,139
2022-07-21 15:19:43.776593,3050.0,2901.0,220,50,140
2022-07-21 15:19:46.776943,3050.0,2901.0,220,50,141
2022-07-21 15:19:49.776789,3050.0,2901.0,220,50,142
2022-07-21 15:19:52.776999,3050.0,2901.0,220,50,143
2022-07-21 15:19:55.776989,3050.0,2901.0,220,50,144
2022-07-21 15:19:58.777293,3050.0,2901.0,220,50,145
2022-07-21 15:20:01.777486,3050.0,2901.0,220,50,146
2022-07-21 15:20:04.777633,3050.0,2901.0,220,50,147
2022-07-21 15:20:07.777478,3050.0,2901.0,220,50,148
2022-07-21 15:20:10.777564,3050.0,2901.0,220,50,149
2022-07-21 15:20:13.777780,3050.0,2901.0,220,50,150
2022-07-21 15:20:16.777991,3345.5,2900.625,220k,50,1
2022-07-21 15:20:19.778039,3374.5,2900.0,220k,50,2
2022-07-21 15:20:22.778217,3392.25,2900.0,220k,50,3
2022-07-21 15:20:25.778416,3405.5,2900.0,220k,50,4
2022-07-21 15:20:28.778491,3416.75,2900.0,220k,50,5
2022-07-21 15:20:31.778715,3425.875,2900.0,220k,50,6
2022-07-21 15:20:34.778835,3434.0,2900.0,220k,50,7
2022-07-21 15:20:37.779020,3441.0,2900.0,220k,50,8
2022-07-21 15:20:40.779103,3447.5,2900.0,220k,50,9
2022-07-21 15:20:43.779233,3453.0,2900.0,220k,50,10
2022-07-21 15:20:46.779447,3458.25,2900.0,220k,50,11
2022-07-21 15:20:49.779536,3462.875,2900.0,220k,50,12
2022-07-21 15:20:52.779685,3467.125,2900.0,220k,50,13
2022-07-21 15:20:55.779865,3471.125,2900.0,220k,50,14
2022-07-21 15:20:58.779969,3474.875,2900.0,220k,50,15
2022-07-21 15:21:01.780226,3478.25,2900.0,220k,50,16
2022-07-21 15:21:04.780317,3481.5,2899.75,220k,50,17
2022-07-21 15:21:07.780497,3484.5,2899.125,220k,50,18
2022-07-21 15:21:10.780638,3487.5,2899.0,220k,50,19
2022-07-21 15:21:13.780712,3490.0,2899.0,220k,50,20
2022-07-21 15:21:16.780937,3492.625,2899.0,220k,50,21
2022-07-21 15:21:19.781115,3495.125,2899.0,220k,50,22
2022-07-21 15:21:22.781222,3497.375,2899.0,220k,50,23
2022-07-21 15:21:25.781387,3499.5,2899.0,220k,50,24
2022-07-21 15:21:28.781499,3501.625,2899.0,220k,50,25
2022-07-21 15:21:31.781782,3503.5,2899.0,220k,50,26
2022-07-21 15:21:34.781857,3505.5,2899.0,220k,50,27
2022-07-21 15:21:37.782014,3507.375,2899.0,220k,50,28
2022-07-21 15:21:40.782119,3509.125,2899.0,220k,50,29
2022-07-21 15:21:43.782330,3510.75,2898.625,220k,50,30
2022-07-21 15:21:46.782536,3512.5,2898.0,220k,50,31
2022-07-21 15:21:49.782637,3514.0,2898.0,220k,50,32
2022-07-21 15:21:52.782787,3515.625,2898.0,220k,50,33
2022-07-21 15:21:55.783026,3517.0,2898.0,220k,50,34
2022-07-21 15:21:58.782969,3518.5,2898.0,220k,50,35
2022-07-21 15:22:01.782667,3519.875,2898.0,220k,50,36
2022-07-21 15:22:04.782882,3521.125,2898.0,220k,50,37
2022-07-21 15:22:07.782902,3522.375,2898.0,220k,50,38
2022-07-21 15:22:10.783156,3523.75,2898.0,220k,50,39
2022-07-21 15:22:13.782689,3525.0,2898.0,220k,50,40
2022-07-21 15:22:16.782805,3526.0,2898.0,220k,50,41
2022-07-21 15:22:19.783029,3527.25,2897.625,220k,50,42
2022-07-21 15:22:22.783105,3528.375,2897.0,220k,50,43
2022-07-21 15:22:25.782703,3529.5,2897.0,220k,50,44
2022-07-21 15:22:28.782631,3530.5,2897.0,220k,50,45
2022-07-21 15:22:31.782841,3531.625,2897.0,220k,50,46
2022-07-21 15:22:34.783070,3532.625,2897.0,220k,50,47
2022-07-21 15:22:37.782711,3533.5,2897.0,220k,50,48
2022-07-21 15:22:40.782894,3534.5,2897.0,220k,50,49
2022-07-21 15:22:43.782701,3535.375,2897.0,220k,50,50
